F3 04 00 34 00 2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F 04 01 34 00 78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F3 04 00 35 00 2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F 04 01 35 00 79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E 0C 00 01 37 C7 69 1D 0C E1 1D 04 02 EF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F3 04 00 36 00 2D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F 04 01 36 00 7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4 04 01 01 00 EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D8 2F 2B 08 2B 31,2B,F3,4,0,23,0,1A,,,,,,,,,,,,,,,,,,,,,,B4,F4,,,,,,,,
5D 36 32 25 33 B9,32,6F,4,0,17,1,8B,,,,,,,,,,,,,,,,,,,,,,7,19,,,,,,,,
C1 FA FF DD FE 99,FE,3F,4,1,23,0,67,,,,,,,,,,,,,,,,,,,,,,CC,CC,,,,,,,,
D8 2F 2B 0F 2B 30,2B,F3,4,0,24,0,1B,,,,,,,,,,,,,,,,,,,,,,D3,D5,,,,,,,,
C1 FA FF DA FE 96,FE,3F,4,1,24,0,68,,,,,,,,,,,,,,,,,,,,,,D3,D5,,,,,,,,
D8 2F 2B 0E 2B 37,2B,F3,4,0,25,0,1C,,,,,,,,,,,,,,,,,,,,,,D3,D5,,,,,,,,
C1 FA FF DB FE 97,FE,3F,4,1,25,0,69,,,,,,,,,,,,,,,,,,,,,,D3,D5,,,,,,,,
D8 2F 2B 0D 2B 36,2B,F3,4,0,26,0,1D,,,,,,,,,,,,,,,,,,,,,,D3,D5,,,,,,,,
C1 FA FF D8 FE 94,FE,3F,4,1,26,0,6A,,,,,,,,,,,,,,,,,,,,,,D3,D5,,,,,,,,
D8 2F 2B 0C 2B 35,2B,F3,4,0,27,0,1E,,,,,,,,,,,,,,,,,,,,,,D3,D5,,,,,,,,
C1 FA FF D9 FE 95,FE,3F,4,1,27,0,6B,,,,,,,,,,,,,,,,,,,,,,D3,D5,,,,,,,,
D8 2F 2B 03 2B 34,2B,F3,4,0,28,0,1F,,,,,,,,,,,,,,,,,,,,,,D3,D5,,,,,,,,
91 ED FE E6 01 01 01 01 F9 01 01 E1 01 01 01 01 F9 01 01 E1 24,FE,6F,13,0,18,FF,FF,FF,FF,7,FF,FF,1F,FF,FF,FF,FF,7,FF,FF,1F,DA,,,,,,,D3,D5,,,,,,,,
D8 2F 2B 02 2B 0B,2B,F3,4,0,29,0,20,,,,,,,,,,,,,,,,,,,,,,D3,D5,,,,,,,,
D8 2F 2B 01 2B 0A,2B,F3,4,0,2A,0,21,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,
DD 2F 2B 2D 28 28,2B,F6,4,0,6,3,3,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,
FE C5 C0 EB C1 AF,C1,3F,4,1,2A,0,6E,,,,,,,,,,,,,,,,,,,,,,96,EA,,,,,,,,
AE C5 C0 C7 C1 BB,C1,6F,4,1,6,0,7A,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,
87 70 74 5F 74 56,74,F3,4,0,2B,0,22,,,,,,,,,,,,,,,,,,,,,,4D,B5,,,,,,,,
82 E1 ED F4 EC 12 12 12 12 EA 12 12 F2 58,ED,6F,0C,0,19,1,FF,FF,FF,FF,7,FF,FF,1F,B5,,,,,,,,,,,,,,79,99,,,,,,,,
1B 71 74 6E 77 74 E5,74,6F,5,0,1A,3,0,91,,,,,,,,,,,,,,,,,,,,,79,99,,,,,,,,
66 0D 09 12 08 86,9,6F,4,0,1B,1,8F,,,,,,,,,,,,,,,,,,,,,,6B,7D,,,,,,,,
CA A1 A5 B9 A7 34,A5,6F,4,0,1C,2,91,,,,,,,,,,,,,,,,,,,,,,9C,AC,,,,,,,,
BF D7 D0 CD 8E D0 D0 D0 21,D0,6F,7,0,1D,5E,0,0,0,F1,,,,,,,,,,,,,,,,,,,2B,75,,,,,,,,
E6 8C 89 97 89 89 1B,89,6F,5,0,1E,0,0,92,,,,,,,,,,,,,,,,,,,,,47,59,,,,,,,,
82 70 75 6D 74 60,74,F6,4,1,19,0,14,,,,,,,,,,,,,,,,,,,,,,15,FD,,,,,,,,
FF 0D 08 13 09 1C,9,F6,4,1,1A,0,15,,,,,,,,,,,,,,,,,,,,,,6B,7D,,,,,,,,
E2 8B 8D 92 8C 6C 8D FB,8D,6F,6,0,1F,1,E1,0,76,,,,,,,,,,,,,,,,,,,,84,84,,,,,,,,
E8 8A 87 A7 87 87 78 F8 78 86 78 F8 78 86 1F,87,6F,0D,0,20,0,0,FF,7F,FF,1,FF,7F,FF,1,98,,,,,,,,,,,,,6,A,,,,,,,,
53 38 3C 1D 3C A8,3C,6F,4,0,21,0,94,,,,,,,,,,,,,,,,,,,,,,4B,BB,,,,,,,,
18 23 26 0C 27 48,27,3F,4,1,2B,0,6F,,,,,,,,,,,,,,,,,,,,,,15,1B,,,,,,,,
48 2E 27 05 27 27 D8 58 D8 26 3F,27,6F,9,0,22,0,0,FF,7F,FF,1,18,,,,,,,,,,,,,,,,,0,0,,,,,,,,
0B 6C 64 47 65 65 64 66 66 C4,64,6F,8,0,23,1,1,0,2,2,A0,,,,,,,,,,,,,,,,,,3D,43,,,,,,,,
82 3D 38 B2 30 6D,39,BB,4,1,8B,9,54,,,,,,,,,,,,,,,,,,,,,,2B,5D,,,,,,,,
56 A1 A5 89 A5 86,A5,F3,4,0,2C,0,23,,,,,,,,,,,,,,,,,,,,,,6C,9C,,,,,,,,
53 A1 A4 BE A5 B3,A5,F6,4,1,1B,0,16,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,
26 D4 D1 CC D0 C7,D0,F6,4,1,1C,0,17,,,,,,,,,,,,,,,,,,,,,,2B,75,,,,,,,,
49 05 26 0E 74 63 6B 69 72 63 12 13 45 40 55 45 D9 D9 D9 D9 D9 D9 D9 D9 D9 D9 D9 D9 D9 D9 D9 D9 D9 D9 D9 D9 5C,26,6F,23,0,28,52,45,4D,4F,54,45,34,35,63,66,73,63,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,7A
32 58 5D 74 5D 5F C2,5D,6F,5,0,29,0,2,9F,,,,,,,,,,,,,,,,,,,,,,7B,,,,,,,,
28 DF DB F6 DB FF,DB,F3,4,0,2D,0,24,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,
8F B4 B1 9D B0 C1,B0,3F,4,1,2D,0,71,,,,,,,,,,,,,,,,,,,,,,,6B,,,,,,,,
28 DF DB F5 DB FE,DB,F3,4,0,2E,0,25,,,,,,,,,,,,,,,,,,,,,,,6B,,,,,,,,
8F B4 B1 9E B0 C2,B0,3F,4,1,2E,0,72,,,,,,,,,,,,,,,,,,,,,,,6B,,,,,,,,
DF BB B0 A6 B2 52 B1 53 B1 14 BE B0 BB,B0,6F,0B,0,16,2,E2,1,E3,1,A4,0E,0,0B,,,,,,,,,,,,,,,,0,,,,,,,,
75 16 1A 03 1B E5 E5 E5 E5 1D E5 E5 05 AF,1A,6F,0C,0,19,1,FF,FF,FF,FF,7,FF,FF,1F,B5,,,,,,,,,,,,,,,AA,,,,,,,,
0A 60 65 7F 66 65 F4,65,6F,5,0,1A,3,0,91,,,,,,,,,,,,,,,,,,,,,,7F,,,,,,,,
6F 06 00 1F 00 00 00 94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
C7 A0 A8 8B A9 A9 A8 AA AA 08,A8,6F,8,0,23,1,1,0,2,2,A0,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
52 30 3D 19 3C 3D 3D 3D 3D 3D 3D 3D 3D 3D 9C,3D,6F,0D,0,24,1,0,0,0,0,0,0,0,0,0,A1,,,,,,,,,,,,,,95,,,,,,,,
A6 CF C9 EC C7 C9 36 6E,C9,6F,6,0,25,0E,0,FF,A7,,,,,,,,,,,,,,,,,,,,,F4,,,,,,,,
E4 04 00 01 00 E9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
F3 04 00 2F 00 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
51 1B 1E 1E 1F 4B,1F,4E,4,1,1,0,54,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
4E 0C 00 01 BE CF E1 1D 0C E1 1D 0C 02 FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,BE CF E1 1D 0C E1 1D 0C,DB,B7,94,,,
3F 04 01 2F 00 73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
E4 04 01 01 00 EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,b2,,,,,,
28 DF DB EB DB FC,DB,F3,4,0,30,0,27,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,,,,,
E4 DF DA EB DB AF,DB,3F,4,1,30,0,74,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
28 DF DB EA DB F3,DB,F3,4,0,31,0,28,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
E4 DF DA EA DB AE,DB,3F,4,1,31,0,75,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
28 DF DB E9 DB F2,DB,F3,4,0,32,0,29,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
E4 DF DA E9 DB AD,DB,3F,4,1,32,0,76,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
28 DF DB E8 DB F1,DB,F3,4,0,33,0,2A,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
E4 DF DA E8 DB AC,DB,3F,4,1,33,0,77,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
B4 DF DB FD DB 42,DB,6F,4,0,26,0,99,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
2D DF DA FD DB FA,DB,F6,4,1,26,0,21,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
44 B3 B7 83 B7 9C,B7,F3,4,0,34,0,2B,,,,,,,,,,,,,,,,,,,,,,,6C,,,,,,,,
88 B3 B6 83 B7 CF,B7,3F,4,1,34,0,78,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
D8 B3 B7 90 B7 2D,B7,6F,4,0,27,0,9A,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
41 B3 B6 90 B7 95,B7,F6,4,1,27,0,22,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
67 90 94 A1 94 B8,94,F3,4,0,35,0,2C,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,
AB 90 95 A1 94 ED,94,3F,4,1,35,0,79,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
FB B7 94 BC C6 D1 D9 DB C0 D1 A0 A1 F7 F2 E7 F7 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B 6B EE,94,6F,23,0,28,52,45,4D,4F,54,45,34,35,63,66,73,63,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,FF,7A
62 90 95 BC 94 B7,94,F6,4,1,28,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E7 10 14 22 14 39,14,F3,4,0,36,0,2D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B 10 15 22 14 6E,14,3F,4,1,36,0,7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B 11 14 3D 14 16 8B,14,6F,5,0,29,0,2,9F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E7 10 14 23 14 3A,14,F3,4,0,37,0,2E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6E 55 50 66 51 2A,51,3F,4,1,37,0,7B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2 10 15 3D 14 30,14,F6,4,1,29,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E 55 51 7D 51 CE,51,6F,4,0,2C,0,9F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2 55 51 69 51 7E,51,F3,4,0,38,0,2F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A7 55 50 7D 51 76,51,F6,4,1,2C,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A9 92 97 AE 96 EA,96,3F,4,1,38,0,7C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 92 96 AF 96 A6,96,F3,4,0,39,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A9 92 97 AF 96 EB,96,3F,4,1,39,0,7D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F9 9D 96 80 94 74 97 75 97 32 98 96 9D,96,6F,0B,0,16,2,E2,1,E3,1,A4,0E,0,0B,,,,,,,,,,,,,,,,,,,,,,,,
65 92 96 AC 96 A7,96,F3,4,0,3A,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D 11 12 13 21,12,2F,3,0,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 92 97 80 96 87,96,F6,4,1,16,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D 16 13 28 12 6C,12,3F,4,1,3A,0,7E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1 16 12 2F 12 26,12,F3,4,0,3D,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1 16 12 2C 12 27,12,F3,4,0,3E,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D 16 13 2C 12 90,12,3F,4,1,3E,0,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D 1E 12 0B 13 ED ED ED ED 15 ED ED 0D A7,12,6F,0C,0,19,1,FF,FF,FF,FF,7,FF,FF,1F,B5,,,,,,,,,,,,,,,,,,,,,,,
E1 16 12 2D 12 24,12,F3,4,0,3F,0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CB F0 F5 CB F4 77,F4,3F,4,1,3F,0,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invalid message E4 16 13 0B 12 06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07 F0 F4 B4 F4 C3,F4,F3,4,0,40,0,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07 F0 F4 B5 F4 CC,F4,F3,4,0,41,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4F F0 F5 E1 00 3D,F4,BB,4,1,15,F4,C9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07 F0 F4 B6 F4 CD,F4,F3,4,0,42,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CB F0 F5 B6 F4 72,F4,3F,4,1,42,0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07 F0 F4 B7 F4 CE,F4,F3,4,0,43,0,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CB F0 F5 B7 F4 73,F4,3F,4,1,43,0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9B F1 F4 EE F7 F4 65,F4,6F,5,0,1A,3,0,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07 F0 F4 B0 F4 CF,F4,F3,4,0,44,0,3B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E8 D3 D6 93 D7 5F,D7,3F,4,1,44,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02 F0 F5 EE F4 E1,F4,F6,4,1,1A,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8 D1 D7 C8 D7 D7 D7 43,D7,6F,6,0,1F,0,0,0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24 D3 D7 92 D7 EB,D7,F3,4,0,45,0,3C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 D3 D6 C8 D7 CD,D7,F6,4,1,1F,0,1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5A 61 64 20 65 EC,65,3F,4,1,45,0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0A 6D 65 46 65 65 65 67 67 FB,65,6F,8,0,23,0,0,0,2,2,9E,,,,,,,,,,,,,,,,,,,,,,,,,,,
93 61 64 46 65 7B,65,F6,4,1,23,0,1E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53 A4 A0 E6 A0 9D,A0,F3,4,0,46,0,3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9F A4 A1 E6 A0 2A,A0,3F,4,1,46,0,8A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF AD A0 84 A1 A0 A0 A0 A0 A0 A0 A0 A0 A0 01,A0,6F,0D,0,24,1,0,0,0,0,0,0,0,0,0,A1,,,,,,,,,,,,,,,,,,,,,,
56 A4 A1 84 A0 BF,A0,F6,4,1,24,0,1F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75 82 86 C1 86 B8,86,F3,4,0,47,0,3E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B9 82 87 C1 86 0D,86,3F,4,1,47,0,8B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E9 80 86 A3 88 86 79 21,86,6F,6,0,25,0E,0,FF,A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 82 87 A3 86 A6,86,F6,4,1,25,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9E 69 6D 25 6D 52,6D,F3,4,0,48,0,3F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52 69 6C 25 6D E1,6D,3F,4,1,48,0,8C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02 66 6D 7B 6F 8F 6C 8E 6C C9 63 6D 66,6D,6F,0B,0,16,2,E2,1,E3,1,A4,0E,0,0B,,,,,,,,,,,,,,,,,,,,,,,,
9E 69 6D 24 6D 2D,6D,F3,4,0,49,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F7 CC C9 81 C8 45,C8,3F,4,1,49,0,8D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9B 69 6C 7B 6D 7C,6D,F6,4,1,16,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A7 C4 C8 D1 C9 37 37 37 37 CF 37 37 D7 7D,C8,6F,0C,0,19,1,FF,FF,FF,FF,7,FF,FF,1F,B5,,,,,,,,,,,,,,,,,,,,,,,
3B CC C8 82 C8 89,C8,F3,4,0,4A,0,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3E CC C9 D1 C8 DC,C8,F6,4,1,19,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F9 C2 C7 8C C6 48,C6,3F,4,1,4A,0,8E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A9 CB C6 E2 C4 C6 C6 C6 C6 C6 C6 C6 C6 C6 64,C6,6F,0D,0,24,2,0,0,0,0,0,0,0,0,0,A2,,,,,,,,,,,,,,,,,,,,,,
30 C2 C7 E2 C6 D9,C6,F6,4,1,24,0,1F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92 65 61 2A 61 23,61,F3,4,0,4B,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invalid message 5E 65 60 2A 61 EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E 6A 61 77 63 A5 7F E4 6F E7 7F 61 CA,61,6F,0B,0,16,2,C4,1E,85,0E,86,1E,0,AB,,,,,,,,,,,,,,,,,,,,,,,,
97 65 60 77 61 70,61,F6,4,1,16,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98 6F 6B 27 6B 28,6B,F3,4,0,4C,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54 6F 6A 27 6B FB,6B,3F,4,1,4C,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 60 6B 7D 69 A1 6A E0 95 E7 61 6B 17,6B,6F,0B,0,16,2,CA,1,8B,FE,8C,0A,0,7C,,,,,,,,,,,,,,,,,,,,,,,,
9D 6F 6A 7D 6B 7A,6B,F6,4,1,16,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0B FC F8 B5 F8 BC,F8,F3,4,0,4D,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C7 FC F9 B5 F8 69,F8,3F,4,1,4D,0,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97 F3 F8 EE FA E8 EA 29 F9 2A F9 F8 A1,F8,6F,0B,0,16,2,10,12,D1,1,D2,1,0,59,,,,,,,,,,,,,,,,,,,,,,,,
0E FC F9 EE F8 E9,F8,F6,4,1,16,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16 E4 E0 E7 E1 E2,E0,F6,4,0,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 CF CB 84 CB 8D,CB,F3,4,0,4F,0,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 CF CB 9B CB 8C,CB,F3,4,0,50,0,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 CF CB 9A CB 83,CB,F3,4,0,51,0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 CF CB 99 CB 82,CB,F3,4,0,52,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 CF CB 98 CB 81,CB,F3,4,0,53,0,4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 CF CB 9F CB 80,CB,F3,4,0,54,0,4B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 CF CB 9E CB 87,CB,F3,4,0,55,0,4C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 CF CB 9D CB 86,CB,F3,4,0,56,0,4D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 CF CB 9C CB 85,CB,F3,4,0,57,0,4E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38 CF CB 93 CB 84,CB,F3,4,0,58,0,4F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DF E4 E1 AE E0 72,E0,3F,4,1,4E,0,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8F E4 E1 E7 E0 9B,E0,6F,4,1,7,0,7B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4 C0 CB DD C9 D8 CD 1F CA 1E CA CB 9D,CB,6F,0B,0,16,2,13,6,D4,1,D5,1,0,56,,,,,,,,,,,,,,,,,,,,,,,,
3B 00 05 4B 04 97,4,3F,4,1,4F,0,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3B 00 05 56 04 92,4,3F,4,1,52,0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6B 0F 04 12 06 17 02 D0 05 D1 05 04 52,4,6F,0B,0,16,2,13,6,D4,1,D5,1,0,56,,,,,,,,,,,,,,,,,,,,,,,,
61 5A 5F 0A 5E C6,5E,3F,4,1,54,0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61 5A 5F 08 5E C4,5E,3F,4,1,56,0,9A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3D CF CB DC CA D9,CB,F6,4,0,17,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61 5A 5F 06 5E C2,5E,3F,4,1,58,0,9C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invalid message F2 00 A8 5A 5F 48 5E 4F 68 9F 9B C2 9B CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20 9F 9A 9B 00 C0,9B,BB,4,1,0,9B,5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invalid message 9D 4F 9A 4E 9A 9B CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 9F 9B C1 9B CA,9B,F3,4,0,5A,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2 89 8C D7 8D 13,8D,3F,4,1,5A,0,9E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 9F 9B C0 9B C9,9B,F3,4,0,5B,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 9F 9B C5 9B CE,9B,F3,4,0,5E,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2 89 8C D6 8D 12,8D,3F,4,1,5B,0,9F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 9F 9B C4 9B CD,9B,F3,4,0,5F,0,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2 89 8C D2 8D 2E,8D,3F,4,1,5F,0,A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2 86 8D 9B 8F 9E 8B 59 8C 58 8C 8D DB,8D,6F,0B,0,16,2,13,6,D4,1,D5,1,0,56,,,,,,,,,,,,,,,,,,,,,,,,
68 9F 9B FB 9B CC,9B,F3,4,0,60,0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7F 44 41 20 40 E4,40,3F,4,1,60,0,A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 9F 9B FA 9B C3,9B,F3,4,0,61,0,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7F 44 41 21 40 E5,40,3F,4,1,61,0,A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68 9F 9B F9 9B C2,9B,F3,4,0,62,0,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7F 44 41 22 40 E6,40,3F,4,1,62,0,A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4 04 00 01 00 E9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F3 04 00 63 00 5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E 44 41 41 40 14,40,4E,4,1,1,0,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E 0C 00 01 3F 50 72 B6 3F 50 72 B6 02 CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F 04 01 63 00 A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4 04 01 01 00 EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9B 6C 68 68 68 9F,68,F3,4,0,0,0,F7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57 6C 69 68 68 2C,68,3F,4,1,0,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07 63 68 7E 6A 7B 6E BC 69 BD 69 68 3E,68,6F,0B,0,16,2,13,6,D4,1,D5,1,0,56,,,,,,,,,,,,,,,,,,,,,,,,
9E 6C 69 7E 68 79,68,F6,4,1,16,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 77 73 72 73 8B,73,F3,4,0,1,0,F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4C 77 72 72 73 36,73,3F,4,1,1,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
